1624822680000,32767.09980508,32767.09980508,32750.52328649,32750.52328649,0,1624822739999,0,60,0,0,0
1624822740000,32750.76968649,32765.26380000,32748.53208649,32761.08260000,0,1624822799999,0,60,0,0,0
1624822800000,32760.10980000,32776.55242179,32760.10980000,32770.82722179,0,1624822859999,0,60,0,0,0
1624822860000,32770.60802179,32772.75553135,32761.75264934,32771.25513135,0,1624822919999,0,60,0,0,0
1624822920000,32771.24713135,32801.98182800,32769.05113135,32797.89662800,0,1624822979999,0,60,0,0,0
1624822980000,32796.70542800,32801.08862800,32794.34395443,32799.23476339,0,1624823039999,0,60,0,0,0
1624823040000,32800.12996339,32800.93356339,32772.43640001,32788.10775667,0,1624823099999,0,60,0,0,0
1624823100000,32788.78215667,32788.78215667,32758.19091259,32778.01947366,0,1624823159999,0,60,0,0,0
1624823160000,32782.86027366,32953.55512560,32781.21227366,32924.95880580,0,1624823219999,0,60,0,0,0
1624823220000,32929.32460580,32929.32460580,32854.89354618,32855.30554618,0,1624823279999,0,60,0,0,0
1624823280000,32865.38514618,32892.76738934,32863.55074618,32892.67828790,0,1624823339999,0,60,0,0,0
1624823340000,32894.24908790,32895.23828790,32843.65800000,32856.99480000,0,1624823399999,0,60,0,0,0
1624823400000,32859.15840000,32877.81417596,32846.51080000,32862.51277906,0,1624823459999,0,60,0,0,0
1624823460000,32866.79477906,32910.12260000,32866.79477906,32906.68300000,0,1624823519999,0,60,0,0,0
1624823520000,32912.66580000,32912.66580000,32885.06380000,32886.03340000,0,1624823579999,0,60,0,0,0
1624823580000,32886.10700000,32896.79072000,32874.99299102,32887.10639102,0,1624823639999,0,60,0,0,0
1624823640000,32887.10639102,32916.44620000,32886.20239102,32910.73252526,0,1624823699999,0,60,0,0,0
1624823700000,32912.10772526,32915.70372526,32863.09151650,32863.09151650,0,1624823759999,0,60,0,0,0
1624823760000,32863.09031650,32883.81311650,32861.92231650,32870.60496006,0,1624823819999,0,60,0,0,0
1624823820000,32864.49296006,32876.77448079,32848.13800000,32848.13800000,0,1624823879999,0,60,0,0,0
1624823880000,32843.18080000,32846.04880000,32831.72508674,32839.06500000,0,1624823939999,0,60,0,0,0
1624823940000,32839.10500000,32839.10500000,32813.15320000,32818.38171448,0,1624823999999,0,60,0,0,0
1624824000000,32818.38051448,32858.31859520,32795.02400000,32819.71769359,0,1624824059999,0,60,0,0,0
1624824060000,32819.30169359,32819.30169359,32774.09569277,32774.09569277,0,1624824119999,0,60,0,0,0
1624824120000,32772.53049277,32778.92449277,32722.83731704,32747.69393893,0,1624824179999,0,60,0,0,0
1624824180000,32745.98993893,32749.61189550,32723.71600162,32724.34518389,0,1624824239999,0,60,0,0,0
1624824240000,32725.62638389,32743.07478389,32725.62638389,32740.56547935,0,1624824299999,0,60,0,0,0
1624824300000,32743.81787935,32772.90207935,32742.38187935,32746.99096400,0,1624824359999,0,60,0,0,0
1624824360000,32747.33976400,32749.22534760,32723.81263470,32723.81263470,0,1624824419999,0,60,0,0,0
1624824420000,32719.34383470,32719.34383470,32695.69080000,32709.27319231,0,1624824479999,0,60,0,0,0
1624824480000,32709.64359231,32747.58848128,32706.79897947,32747.58848128,0,1624824539999,0,60,0,0,0
1624824540000,32748.55648128,32798.61997200,32732.71430400,32797.12397200,0,1624824599999,0,60,0,0,0
1624824600000,32797.76037200,32809.36237200,32756.72333222,32758.00333222,0,1624824659999,0,60,0,0,0
1624824660000,32758.50013222,32808.01849140,32758.50013222,32805.11849140,0,1624824719999,0,60,0,0,0
1624824720000,32805.49529140,32841.24491200,32803.81211983,32841.24491200,0,1624824779999,0,60,0,0,0
1624824780000,32840.53571200,32872.50908735,32826.43571200,32872.50508735,0,1624824839999,0,60,0,0,0
1624824840000,32871.24308735,32885.70235776,32855.56028735,32885.70235776,0,1624824899999,0,60,0,0,0
1624824900000,32885.87035776,32885.87035776,32839.78222763,32872.53622763,0,1624824959999,0,60,0,0,0
1624824960000,32872.33942763,32936.02426999,32872.33542763,32927.60847200,0,1624825019999,0,60,0,0,0
1624825020000,32927.74327200,32929.49647200,32901.54928860,32902.16777344,0,1624825079999,0,60,0,0,0
1624825080000,32902.19977344,32903.89577344,32874.78459847,32874.78459847,0,1624825139999,0,60,0,0,0
1624825140000,32874.41139847,32874.41139847,32829.69867010,32830.76907010,0,1624825199999,0,60,0,0,0
1624825200000,32829.49501654,32843.69137381,32812.04916000,32812.08116000,0,1624825259999,0,60,0,0,0
1624825260000,32812.08236000,32856.94487837,32811.88236000,32847.28087837,0,1624825319999,0,60,0,0,0
1624825320000,32841.94160000,32844.83120000,32826.52200000,32832.40960000,0,1624825379999,0,60,0,0,0
1624825380000,32830.49960000,32857.90480000,32829.19280000,32853.38720000,0,1624825439999,0,60,0,0,0
1624825440000,32854.20720000,32854.77920000,32821.75700000,32840.75025032,0,1624825499999,0,60,0,0,0
1624825500000,32840.10545032,32840.10545032,32818.50845032,32818.52045032,0,1624825559999,0,60,0,0,0
1624825560000,32818.47685032,32855.47068825,32808.03245032,32855.47068825,0,1624825619999,0,60,0,0,0
1624825620000,32856.29308825,32870.19333316,32849.81428825,32870.18933316,0,1624825679999,0,60,0,0,0
1624825680000,32870.93333316,32891.70133936,32869.05693936,32888.92405290,0,1624825739999,0,60,0,0,0
1624825740000,32890.05325290,32890.05325290,32872.91125290,32872.91125290,0,1624825799999,0,60,0,0,0
1624825800000,32872.43845290,32872.43845290,32803.53401978,32811.87801978,0,1624825859999,0,60,0,0,0
